id,name,host_id,host_name,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,number_of_reviews_ltm
1485092,New Model Studio 24,5469970,Yair,Suanluang,13.72219,100.6145,Entire home/apt,1004,10,2,2016-11-13,0.02,10,0
1485265,New Model Studio 24 - Sukhumvit 77,5469970,Yair,Suanluang,13.71916,100.63024,Entire home/apt,1004,10,9,2017-03-30,0.09,10,0
2516583,1-bedroom on Yen-Akart,12883621,Tyfoon,Yan na wa,13.71165,100.54957,Entire home/apt,1500,60,1,2017-07-21,0.02,1,0
2394858,Cool and Comfortable MRT in the Shadows of Silom,1927968,Evan,Sathon,13.72062,100.54707,Entire home/apt,600,1,146,2022-11-19,1.36,37,3
2516683,iSanook Family Suite Deluxe 67 sqm 2,8663142,ISanook Hotel,Bang Rak,13.73155,100.52129,Private room,3700,30,6,2019-06-30,0.07,45,0
2517068,Songphra Suite Deluxe 45sqm - Women,8663142,ISanook Hotel,Bang Rak,13.7334,100.52328,Private room,900,30,4,2016-04-30,0.04,45,0
2526869,iSanook Student Studio Sublevel 4,8663142,ISanook Hotel,Bang Rak,13.73391,100.52297,Private room,1500,30,6,2022-04-22,0.06,45,1
2526921,iSanook Student Studio Sublevel 1,8663142,ISanook Hotel,Bang Rak,13.73205,100.5234,Private room,1500,30,4,2020-01-21,0.05,45,0
2541148,"Wifi. Kitchen. Natural Light, 1 bedrm, 200m toBTS",13012967,Bee,Phra Khanong,13.70488,100.60475,Entire home/apt,900,7,10,2019-01-24,0.11,1,0
2542746,Spacious 1BR with Spectacular View,13020066,Ome,Khlong Toei,13.72635,100.57211,Entire home/apt,2123,3,210,2022-12-14,1.98,3,18
2401250,45 sq.m. room w/Kitchen 1 step from BTS,12271824,Kiat,Phra Khanong,13.69011,100.60844,Entire home/apt,2275,7,12,2016-12-10,0.11,1,0
2401426,✵✵Cool Calm and Quiet Near MRT Silom and Center✵✵,1927968,Evan,Sathon,13.72065,100.54713,Entire home/apt,736,1,120,2022-12-06,1.12,37,1
2548283,iSanook Suite Deluxe 45 sqm 4,8663142,ISanook Hotel,Bang Rak,13.73227,100.52112,Private room,2743,30,3,2018-02-18,0.03,45,0
2548310,iSanook Suite 34 sqm 5,8663142,ISanook Hotel,Bang Rak,13.7319,100.52202,Private room,1900,30,10,2022-11-20,0.1,45,1
2561402,Luxury Apartment type 06,11772331,Nantiruj,Khlong Toei,13.73833,100.55635,Private room,1347,2,40,2022-07-15,0.38,5,1
2407073,8-bed Room/in Ratchada/Wifi,12304405,Siamaze,Din Daeng,13.78653,100.56912,Private room,2000,1,23,2018-02-22,0.22,8,0
2407610,Nantiruj  Apartment  94 Sqm.   *,11772331,Nantiruj,Khlong Toei,13.73892,100.55673,Entire home/apt,1850,2,6,2020-01-05,0.06,5,0
1515778,"Bangkok near BTS Cosy Room Wifi, host take care",8093424,Tesue,Vadhana,13.70992,100.59918,Shared room,712,2,1,2018-08-01,0.02,1,0
1522068,100 SQM Spacious 2BR - 450 m from RN03 station,8123510,Tatiya,Chatu Chak,13.84279,100.56287,Entire home/apt,2236,2,215,2022-12-20,1.96,13,29
1526123,Homey Studio Apt in Upscale Area,1774390,Add,Vadhana,13.73767,100.58381,Entire home/apt,1712,2,41,2022-12-01,0.37,1,1
2579342,iSanook Suite Deluxe 45 sqm 5,8663142,ISanook Hotel,Bang Rak,13.73217,100.52297,Private room,2743,30,1,2014-03-24,0.01,45,0
2586938,iSanook Suite Deluxe 45 sqm 3,8663142,ISanook Hotel,Bang Rak,13.73352,100.52143,Private room,2686,30,2,2017-03-06,0.02,45,0
2409441,Bangna Condo quiet and big park,12314253,Thanapat,Bang Na,13.65487,100.64337,Private room,1732,15,1,2014-07-09,0.01,1,0
2413865,Private Double Room in Ratchada/Ensuit/WiFi,12304405,Siamaze,Din Daeng,13.7863,100.57026,Private room,943,1,5,2022-11-26,0.05,8,2
2587195,iSanook Studio 32 sqm 1,8663142,ISanook Hotel,Bang Rak,13.73418,100.5226,Private room,1957,30,3,2022-06-07,0.03,45,1
2426432,"1BR River-View,High-Floor&Near BTS",11961423,Peak,Khlong San,13.72075,100.50354,Entire home/apt,2226,365,39,2017-04-04,0.37,3,0
2432614,Spacious two Bedroom Apartment,5469970,Yair,Suanluang,13.72376,100.61804,Entire home/apt,1974,10,6,2019-02-04,0.06,10,0
1526625,(W1) 2 Bedroom/MRT Samyan/Free WIFI/6ppl,6330956,Tan,Bang Rak,13.73232,100.52657,Entire home/apt,2701,1,239,2021-02-26,2.12,8,0
2604242,Modern apartment near airport,9550104,Krittiya,Bang Na,13.66352,100.64885,Entire home/apt,950,3,23,2022-12-14,0.24,13,4
2604483,Newly renovated  apartment near the airport,9550104,Krittiya,Bang Na,13.66375,100.64965,Entire home/apt,950,30,41,2022-05-23,0.39,13,2
2433970,k79room near BTS Onnut,12441237,Warut,Vadhana,13.70811,100.60112,Shared room,400,1,4,2018-09-07,0.04,1,0
2609081,2 BR & 2 Bath & Fixed parking lot,10373341,Poo,Khan Na Yao,13.81891,100.66408,Entire home/apt,1300,360,37,2022-04-25,0.37,2,1
2434974,Luxury Serviced House City Centre - 250 sq meters.,12445454,Panpilas,Huai Khwang,13.75806,100.56938,Entire home/apt,4161,3,195,2022-12-22,1.82,1,4
2437576,1Br/RiverView/High Fl/BTS/WiFi,9509219,Piya,Khlong San,13.72219,100.50517,Entire home/apt,2009,180,35,2017-08-11,0.33,8,0
2446205,"Condo CBD Bangkok, 100m fr. skytrain (Ratchadamri)",11449258,Peung Pataraporn,Parthum Wan,13.73982,100.5406,Entire home/apt,1004,23,2,2018-05-14,0.02,1,0
2646840,cozy apartment&beautiful city view,9864891,Imteddy,Chatu Chak,13.80556,100.56883,Entire home/apt,590,6,24,2022-08-22,0.36,1,3
2454945,iSanook Suite Deluxe 45 sqm 2,8663142,ISanook Hotel,Bang Rak,13.73167,100.52116,Private room,2650,30,4,2014-04-07,0.04,45,0
2455101,iSanook Suite 34 sqm 4,8663142,ISanook Hotel,Bang Rak,13.7344,100.52201,Private room,1900,30,18,2022-08-03,0.17,45,3
1560067,Central Bangkok closed by Sathorn,7667490,Egg,Sathon,13.72053,100.53854,Entire home/apt,1177,180,87,2016-08-20,0.77,1,0
1571204,☞✭✮✯Old Spice Quiet Luxury in Heart of Bangkok✬✭✮✯,8214044,Evan From Sanctuary House,Sathon,13.72052,100.54682,Entire home/apt,1400,1,300,2022-10-24,2.69,8,4
1585084,Luxury 3 Bedrooms Suite @BTS Phrompong,8444643,Kiattisak,Vadhana,13.73616,100.57224,Entire home/apt,9999,2,46,2019-02-26,0.43,53,0
2656886,The Nest - Cozy Studio top floor,13598910,David,Phra Khanong,13.70309,100.60269,Entire home/apt,1500,3,21,2022-09-15,0.25,7,5
2455998,iSanook Student Studio Sublevel 3,8663142,ISanook Hotel,Bang Rak,13.73337,100.52274,Private room,1500,30,10,2022-06-18,0.09,45,1
2461997,Bed in 4-bed Mixed Dorm in Ratchada/WiFi,12304405,Siamaze,Din Daeng,13.78542,100.56921,Shared room,456,1,4,2017-04-16,0.04,8,0
2657480,The SkyHouse Duplex - Luxury Home,13598910,David,Phra Khanong,13.70482,100.60336,Entire home/apt,1900,3,16,2022-12-26,0.24,7,3
2682899,Luxury 3 Bedrooms Suite @BTS Phrompong,8444643,Kiattisak,Vadhana,13.7361,100.5704,Entire home/apt,9999,2,25,2022-12-07,0.24,53,2
2708302,Bohemian Apartment (Pradipat-Ari),13859456,Bert,Phaya Thai,13.79203,100.54336,Entire home/apt,1457,30,153,2018-07-02,1.5,1,0
2467902,"CBD Silom/Sathorn, Great Value & Reliable, 1BR",9984621,Bojan,Bang Rak,13.72153,100.5286,Entire home/apt,1212,5,25,2020-03-15,0.24,1,0
2468232,1BR w/ River View & Infinity Pool,10061428,Wipawe,Khlong San,13.72185,100.50663,Entire home/apt,1039,84,25,2019-02-20,0.24,2,0
2468256,iSanook Student Studio Sublevel 5,8663142,ISanook Hotel,Bang Rak,13.73208,100.52062,Private room,1500,30,7,2019-07-22,0.07,45,0
2468803,iSanook Studio 32 sqm 2,8663142,ISanook Hotel,Bang Rak,13.73397,100.52272,Private room,2100,30,7,2017-10-25,0.07,45,0
2469023,iSanook Eco Studio 4,8663142,ISanook Hotel,Bang Rak,13.73229,100.52286,Private room,1700,30,5,2019-03-19,0.05,45,0
1625274,"Home Away from Home, Sukhumvit-Asoke",8641336,Ba-Wornpak (TAE),Khlong Toei,13.72752,100.55957,Entire home/apt,2000,2,65,2022-06-21,0.67,1,1
1629978,iSanook Eco Studio 7,8663142,ISanook Hotel,Bang Rak,13.73244,100.52204,Private room,1800,30,21,2020-04-11,0.19,45,0
1630348,BANGKOK HUB DORM public transport,8664261,Kriengkrai,Sathon,13.71711,100.51524,Shared room,490,2,27,2019-08-01,0.25,7,0
1630813,iSanook Suite Deluxe 45 sqm 1,8663142,ISanook Hotel,Bang Rak,13.73232,100.52336,Private room,2700,30,8,2015-03-25,0.07,45,0
1630920,iSanook Studio 32 sqm 6,8663142,ISanook Hotel,Bang Rak,13.73241,100.52168,Private room,2100,30,23,2018-01-11,0.21,45,0
1631106,iSanook Family Suite Deluxe 67 sqm 1,8663142,ISanook Hotel,Bang Rak,13.73195,100.52318,Private room,3657,30,33,2022-10-01,0.3,45,1
1638413,Cool Studio 1 walk 5 min to BTS. S. Taksin,2129668,Wimonpak,Sathon,13.71637,100.51592,Entire home/apt,888,100,228,2019-11-18,2.03,41,0
1642375,"Deluxe studio 45sqm,TheUpRama3,Kitchen,Kid’sClub",8717079,Kriengsak,Yan na wa,13.70249,100.53757,Private room,7343,1,1,2019-09-22,0.03,8,0
1647608,iSanook Suite 34 sqm 1,8663142,ISanook Hotel,Bang Rak,13.73288,100.52328,Private room,2450,30,15,2022-11-20,0.14,45,2
1657411,Near Suvarnabhumi Airport,8362130,Luckana,Lat Krabang,13.71944,100.73128,Entire home/apt,1316,1,63,2020-02-28,0.57,2,0
1661636,❂Citycenter✺Subway station✺Private Bathroom✺A1rc0n,1927968,Evan,Sathon,13.72066,100.5471,Entire home/apt,800,1,193,2020-10-31,1.72,37,0
1662207,unit A-Sweet Studio- 2 guests,8807437,Oillie,Bangkok Yai,13.74266,100.47679,Entire home/apt,1100,1,8,2020-01-23,0.07,11,0
1665776,1 Bedroom with Twin Beds- 2 guests,8807437,Oillie,Bangkok Yai,13.74286,100.47575,Entire home/apt,1600,1,4,2018-03-28,0.05,11,0
1665970,1 Bedroom with a Double Bed- 2 guests,8807437,Oillie,Bangkok Yai,13.74162,100.47567,Entire home/apt,1400,1,2,2022-11-24,0.3,11,2
1666361,2 Bedrooms with two double beds for 4 people,8807437,Oillie,Bangkok Yai,13.74308,100.47737,Entire home/apt,2700,1,1,2016-01-10,0.01,11,0
1685582,★☆★Street Food@Ur Doorstep Quiet&Cozy BKK Center☆★,1927968,Evan,Sathon,13.72067,100.54706,Entire home/apt,750,1,181,2022-11-21,1.61,37,8
3638924,Luxury 3 Bedrooms Suite @BTS Phrompong,8444643,Kiattisak,Vadhana,13.73757,100.56994,Entire home/apt,9999,2,24,2022-12-22,0.24,53,2
2712577,Adagio Bangkok Hotel,13882126,Adagio Bangkok,Khlong Toei,13.71747,100.5804,Private room,1300,1,1,2018-08-20,0.02,6,0
3639111,French Vintage Around the World B&B 中文服務 華語溝通,15039858,Around The World B&B,Suanluang,13.73749,100.63279,Private room,8000,1,14,2018-07-04,0.15,10,0
3656982,Siam City....Around the World B&B 中文服務 華語溝通,15039858,Around The World B&B,Suanluang,13.73618,100.63117,Private room,950,1,13,2018-02-19,0.13,10,0
3704045,"Kid-friendly, Amazing Views Bangkok",2545448,Achara,Bang Na,13.68401,100.61513,Entire home/apt,1905,2,60,2022-12-20,0.6,1,10
2479364,NJ cozy room - Airport link Ram,12679348,Kanokon,Suanluang,13.7447,100.60093,Private room,1801,30,3,2017-12-29,0.03,2,0
2489610,NEW 65Sqm 2BD 2BR Sukhumvit26 Emquartier Emporium,12743033,Thanan,Khlong Toei,13.72699,100.56988,Entire home/apt,2043,370,23,2017-10-21,0.23,2,0
2714351,"double bed, comfortable, Adagio Bangkok(Superior)",13882126,Adagio Bangkok,Khlong Toei,13.70597,100.59998,Private room,1050,1,1,2017-08-25,0.02,6,0
2716261,"10minBTS & Pier, BKK heart+Pool+Gym+Sauna+FastWifi",13899655,Sujira,Sathon,13.71261,100.51296,Entire home/apt,800,1,251,2022-12-12,2.39,25,30
2492235,"Prime location,near BTS Ratchadamri",10535148,Panumas,Parthum Wan,13.73954,100.53954,Entire home/apt,1351,1,53,2017-11-05,0.54,1,0
2516198,2 Beds Connecting Room Furnished apartment,10772928,Yair,Suanluang,13.72343,100.61643,Entire home/apt,1659,10,5,2019-02-28,0.05,4,0
2720747,Authentic Family House,13922814,Phakarat,Bang Sue,13.80733,100.53038,Entire home/apt,1843,2,4,2022-08-16,0.04,1,1
2723621,Fab Micro Studio wifi- 5 min BTS,2129668,Wimonpak,Sathon,13.71199,100.5116,Entire home/apt,750,100,115,2020-01-17,1.09,41,0
3713433,WildWest Room..Around the World B&B 中文服務 華語溝通,15039858,Around The World B&B,Suanluang,13.73584,100.63094,Private room,950,1,3,2017-08-09,0.03,10,0
3713536,Little India...Around the World B&B 中文服務 華語溝通,15039858,Around The World B&B,Suanluang,13.73601,100.63298,Private room,800,1,9,2019-01-07,0.09,10,0
3714702,Sumo Village...Around the World B&B 中文服務 華語溝通,15039858,Around The World B&B,Suanluang,13.736,100.63322,Private room,742,1,9,2018-11-27,0.09,10,0
2726713,Cozy 1 BD apt in Sukhumvit Soi 11,8688342,Andrea,Vadhana,13.74322,100.5564,Entire home/apt,1212,24,61,2022-12-03,0.63,1,7
4327609,NEW 2 bedrm condo/next to BTS OnNut,22471584,Attapol,Vadhana,13.708,100.60072,Private room,1500,31,25,2022-12-16,0.25,1,2
4344588,"Designer's House, 5 mins to skytrain, Vintage Room",6906718,Anne Araya,Phra Khanong,13.69952,100.6077,Private room,890,1,10,2019-11-21,0.13,25,0
4348740,Urbano Absolute Sathorn Taksin,3679295,Natee,Khlong San,13.72156,100.50605,Private room,727,90,1,2019-05-13,0.02,1,0
2740249,AMAZING APARTMENT127Y IN BKK CITY,13944803,Rattana,Phaya Thai,13.78647,100.54773,Private room,1857,365,17,2018-08-06,0.17,2,0
4356761,An apartment in Bangkok centre,22601465,Todd,Bang Rak,13.72982,100.52558,Entire home/apt,1100,2,33,2016-10-08,0.34,1,0
2753594,"Serenity nr JJmarket,malls,MRT+BTS",2530240,Pat,Chatu Chak,13.81892,100.56602,Entire home/apt,1039,7,75,2022-10-25,0.73,1,5
4367067,Female Dorm Room 4 Bunk Beds,7472382,Chatri,Ratchathewi,13.75285,100.53742,Shared room,450,1,25,2020-01-12,0.28,10,0
4374932,6MinWalk to Train Park &Malls,22713979,Anna,Khlong Toei,13.72582,100.5704,Entire home/apt,990,30,27,2019-06-30,0.31,3,0
4379681,"✯Cool, colorful and Private near MRT Central BKK✯",1927968,Evan,Sathon,13.72066,100.54713,Entire home/apt,650,1,106,2022-12-07,1.07,37,1
3732347,Long term stay BKK 7th Fl. 30 sqm.,12557032,Gap,Bang Kapi,13.74914,100.60628,Entire home/apt,1039,60,3,2019-07-26,0.03,1,0
2778874,City Pano Loft only 5 min BTS S Taksin,2129668,Wimonpak,Sathon,13.71304,100.51213,Entire home/apt,1300,100,12,2017-11-03,0.12,41,0
3732371,City Centre Home,15403102,Pratida,Parthum Wan,13.7467,100.54295,Entire home/apt,8800,180,2,2016-12-28,0.03,1,0
2778907,LOFT 2 BR Silom- 5 min BTS S Taksin,2129668,Wimonpak,Sathon,13.71759,100.51373,Entire home/apt,1700,1,218,2022-12-02,2.07,41,11
2805935,"Only12$, Private Aircondition Room.",5072454,Ko,Saphan Sung,13.77458,100.67411,Private room,390,1,16,2018-09-02,0.15,2,0
3732731,Cozy 1BR freeWifi at BTSChidlom near Erawan shrine,15270186,Gee,Parthum Wan,13.74444,100.54409,Entire home/apt,3436,1,19,2022-10-25,0.2,8,6
4388745,"Bangkok church view, WiFi &kitchen",2129668,Wimonpak,Bang Kho laen,13.70074,100.52732,Entire home/apt,890,200,25,2020-03-06,0.25,41,0
2813164,Feung Nakorn Room with Breakfast in Old town BKK,14391623,Sasi,Phra Nakhon,13.74771,100.49931,Private room,3545,1,61,2022-11-30,0.62,24,6
4405781,Fabulous Second Floor Apartment Dasiri Downtown,132322,Dasiri Property,Vadhana,13.746885,100.558998,Entire home/apt,1380,1,238,2022-04-10,2.42,5,2
4405804,Fabulous Third Floor Apartment Dasiri Downtown,132322,Dasiri Property,Vadhana,13.746899,100.558998,Entire home/apt,1150,1,218,2022-06-22,2.2,5,2
3735012,New 2 BR Apt central BKK free wifi,5371660,Nim,Vadhana,13.73861,100.57353,Entire home/apt,2000,30,34,2022-11-12,0.35,1,3
3747051,68sqm Cozy city view 1BR 2mins walk BTS Chidlom,15270186,Gee,Parthum Wan,13.74373,100.54257,Entire home/apt,3343,1,25,2022-12-03,0.25,8,15
2819341,iSanook Eco Studio 5,8663142,ISanook Hotel,Bang Rak,13.73427,100.52155,Private room,1757,30,4,2015-06-09,0.04,45,0
2842313,Riverside city5mins BTS can sleep 3,7647775,Hataipat,Khlong San,13.71303,100.50001,Entire home/apt,1500,2,3,2020-01-07,0.03,5,0
2870408,"1BR, 2F, Sukhumvit soi31",14672170,Hattori,Vadhana,13.7427,100.57013,Entire home/apt,1100,14,41,2022-12-21,0.44,1,10
3752774,2BR Center of Sukhumvit-BTS & MRT,19156474,Minkki,Vadhana,13.74582,100.5633,Entire home/apt,1850,50,159,2020-03-09,1.59,1,0
3761988,Private Boutique Room 10min 2 Skytrain free WiFi,19266319,Alex,Vadhana,13.73094,100.5954,Private room,630,1,45,2019-04-08,0.57,36,0
3768870,Arty decor Apartment near old town,292635,Sukanya,Dusit,13.76007,100.51349,Entire home/apt,1200,14,57,2022-12-10,0.58,2,3
3772295,"*Kingsize Boutique Room* 10min to Skytrain, WiFi",19266319,Alex,Vadhana,13.73053,100.59591,Hotel room,859,1,35,2022-11-23,0.4,36,2
3772304,"Private Rooms Entire flr up to 6pax, WiFi, Market",19266319,Alex,Vadhana,13.73198,100.59549,Private room,800,1,12,2022-11-13,0.14,36,1
3787176,Studio Sukhumvit Subway downtown,5917880,Riya & Bernard,Khlong Toei,13.70991,100.59164,Entire home/apt,800,15,130,2022-10-30,1.28,1,4
4412914,Stunning 2 Bedroom Penthouse,19010551,Fiona,Vadhana,13.73537,100.58466,Entire home/apt,3071,2,50,2020-03-08,0.52,1,0
2945910,Room Bali Hut..Around the World B&B 中文服務 華語溝通,15039858,Around The World B&B,Suanluang,13.73754,100.63129,Private room,700,1,37,2020-03-05,0.38,10,0
4425076,1BR on Prime Sukumvit Rd.,21008631,Chichaya,Khlong Toei,13.72402,100.57832,Entire home/apt,2036,5,20,2022-11-18,0.22,1,7
4436540,Stylish & Cozy 1 BR apartment/ Pool / near Silom,9661968,Neena,Sathon,13.71937,100.53883,Entire home/apt,800,30,21,2022-07-25,0.28,5,4
2951291,"50square,Quiet apt close to MRT.",9319710,Zhang,Huai Khwang,13.77496,100.57364,Entire home/apt,1351,1,181,2018-01-28,1.75,1,0
3794264,Sitara Place Serviced Apartment and Hotel,19484732,Sitara,Din Daeng,13.764796257019045,100.56478118896484,Entire home/apt,990,1,302,2022-12-28,3.38,1,277
2960072,2BR Family friendly B&B in old town BKK,14391623,Sasi,Phra Nakhon,13.74941,100.49719,Private room,3892,1,2,2018-01-22,0.03,24,0
3795275,The Prime 11 in Sukhumvit11 BTS NANA and Nightlife,19490163,Teravit,Vadhana,13.74474,100.55718,Private room,1250,30,1,2019-02-18,0.02,1,0
2960283,"Triple room,Near Grand Palace",14391623,Sasi,Phra Nakhon,13.7477,100.49783,Hotel room,3910,1,10,2022-12-07,0.1,24,2
2983202,Modern 65 sqm BR APT + tub Silom-Lumphini MRT-Park,15214203,Bee,Sathon,13.71882,100.54796,Entire home/apt,2650,1,16,2019-11-24,0.18,29,0
2983684,"70 sqm FOREST 2 BR/2Baths,MRT Lumpini/Sathon/Silom",15214203,Bee,Sathon,13.71959,100.5486,Entire home/apt,3067,1,183,2022-08-26,1.91,29,5
2996027,Clean Comfy at Chidlom 2 mins toBTS,15270186,Gee,Parthum Wan,13.74468,100.543,Private room,1586,1,15,2020-01-24,0.15,8,0
2999242,RamIntra 1BR-Near TH Boxing Stadium,9525808,Piyanut,Bang Khen,13.86789,100.60451,Entire home/apt,1200,1,34,2022-05-12,0.33,1,2
3813366,Bright spacious 1BR Condo 15mins to Silom,19607233,Panx,Thon buri,13.71066,100.48007,Entire home/apt,907,5,6,2022-11-18,0.12,1,1
3813738,Private Kingsize bed 10mins to SkyTrain free BF,19266319,Alex,Vadhana,13.73256,100.59577,Hotel room,650,1,24,2017-07-10,0.26,36,0
3006637,5mins walk ratchathewi BTS 4th fl.,11495081,Pemigar,Ratchathewi,13.75018,100.53277,Entire home/apt,1150,3,73,2022-11-14,0.76,5,7
3053245,Lovely apartment in Trendy Ari area,120437,Nuttee,Phaya Thai,13.78898,100.54582,Entire home/apt,1905,3,33,2020-01-03,0.33,2,0
3085172,1 Bedroom near MRT & BTS station.,15699117,Pk,Chatu Chak,13.80646,100.56226,Entire home/apt,2211,1,8,2020-02-10,0.08,8,0
3102516,Bangkok Cozy Room 5 mins to Iconsiam River View,15730212,Vesita,Khlong San,13.71331,100.49882,Entire home/apt,1450,24,17,2022-11-27,0.21,1,1
4453151,Apt# Sukumvit 50 Floor7,13772523,Pam,Khlong Toei,13.706226,100.598396,Entire home/apt,1436,3,37,2022-10-31,0.38,1,5
3851325,"Cozy, Free Wi-Fi&CableTV near MRT!",19268418,Chalinee,Din Daeng,13.79031,100.57423,Entire home/apt,1200,3,24,2015-12-17,0.24,1,0
3116621,Luxury Apartment in Bangkok Center,15837125,Andreas,Bang Rak,13.7293,100.52908,Entire home/apt,1500,180,14,2015-07-31,0.14,1,0
3863870,Vitta Apartment,19943770,Dr.Vitchatalum,Bang Na,13.68005,100.60938,Entire home/apt,799,7,38,2019-07-19,0.39,1,0
3133481,"10 mins to MRT Bang-Sue Station., BKK. Monthly",180484661,Pasun,Bang Sue,13.81936,100.53637,Entire home/apt,866,7,36,2019-11-19,0.35,2,0
3871472,Cozy Studio easy access to BTS/WiFi,18185189,Kornpin,Phasi Charoen,13.71067,100.452,Entire home/apt,825,7,3,2015-02-10,0.03,1,0
3147846,iSanook Eco Studio 3,8663142,ISanook Hotel,Bang Rak,13.73215,100.5214,Private room,1800,30,3,2018-08-04,0.03,45,0
4471377,⍣Heavenly Bed⍣Sky Views⍣Cool&Quiet BKK Center/MRT⍣,1927968,Evan,Sathon,13.72062,100.54707,Entire home/apt,593,1,103,2022-10-06,1.05,37,6
3148114,Suneta Hostel Khaosan - 1 bed in Cabin Dormitory,15982847,Suneta Hostel Khaosan,Phra Nakhon,13.75989,100.4999,Shared room,496,1,31,2019-03-15,0.3,6,0
3872899,"Sukhumvit, Quiet, Spacious 58sqm, BTS, BITEC",20006935,Peter,Phra Khanong,13.68585,100.61037,Entire home/apt,999,3,36,2019-11-18,0.38,1,0
3187701,The Lighthouse,16161552,Arisa,Khlong San,13.72297,100.50815,Entire home/apt,500,360,9,2020-03-07,0.13,3,0
3891902,Beautiful Place for Long Stay,20139716,Pok,Parthum Wan,13.74763,100.5283,Private room,2000,7,20,2016-02-10,0.2,1,0
3201508,CozyStudio Condo Fee Wifi/Near BTS,16224993,Paul,Phra Khanong,13.68494,100.60537,Entire home/apt,744,30,32,2019-02-28,0.32,2,0
3899173,Heart of Bangkok No Smoking,8964626,Nuna,Parthum Wan,13.74699,100.54616,Entire home/apt,3500,180,70,2019-02-14,0.7,1,0
3203538,150m to MRT LatPhrao • City View • Rooftop Pool,8123510,Tatiya,Chatu Chak,13.80786,100.57013,Entire home/apt,1860,3,332,2022-12-21,3.28,13,26
4523599,Nice new room 5 minutes from subway,7860990,Petz,Din Daeng,13.78905,100.57354,Private room,600,2,26,2017-01-16,0.3,2,0
3899352,Comfy Lovely 1BR nr BTS + FreeWIFI,110093848,Boro,Phasi Charoen,13.73929,100.44774,Entire home/apt,400,28,123,2021-11-30,1.24,1,0
4526250,Luxury Apt Heart of Bkk Sukh soi 10,23464259,Jean-Michel,Khlong Toei,13.72138,100.58236,Entire home/apt,15000,1,1,2014-11-20,0.01,1,0
3263283,"Clemency Condo - Bangkok, Bang Na",16501756,Prune,Bang Na,13.6753,100.59922,Entire home/apt,2078,2,8,2021-11-28,0.13,2,0
