id,name,host_id,host_name,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,number_of_reviews_ltm,recency,revenue_at_least,empty_listing,price_category
735945523982677620,Luxury Stay in Sukhumvit - 4min walk BTS Ekkamai !,483266321,Hii,Khlong Toei,13.71596,100.58567,Entire home/apt,1800,7,3,2022-12-08,1.91,1,3,21,37800,0,Business Class
719807858214312320,New! Gateway/ Bangkok University 1BR 2PPL near BTS,201677068,Curry,Khlong Toei,13.7168468,100.5847812,Entire home/apt,2099,1,3,2022-11-26,1.7,228,3,33,6297,0,First Class
39036827,Sukhumvit50 酒店式公寓双床套房 bts onnut,207453281,Hua,Khlong Toei,13.70427,100.59986,Entire home/apt,843,2,3,2020-03-04,0.08,20,0,1030,5058,0,Standard Class
33481732,The Glamorous pink Room❤BTSPhromPhong❤WIFI❤Netflix,111844630,B,Khlong Toei,13.7247,100.56535,Entire home/apt,3238,14,3,2022-10-02,0.09,16,2,88,135996,0,First Class
33500168,Nature Relaxing Room❤BTSPhromPhong❤WIFI❤Netflix,111844630,B,Khlong Toei,13.72652,100.56609,Entire home/apt,3374,4,3,2022-08-22,0.55,16,3,129,40488,0,First Class
34949314,A15 STERILIZED! quiet studio ♥ on nut-BTS ♥7-11,262923052,Camila,Khlong Toei,13.70437,100.59316,Entire home/apt,1042,28,3,2020-01-05,0.07,30,0,1089,87528,0,Standard Class
34920489,近onnut BTS站/高速WIFI/7-11便利店/15分钟到暹罗广场四面佛&泳池健身房&每客消毒,145673155,Cora,Khlong Toei,13.70516,100.59348,Entire home/apt,848,30,3,2022-10-20,0.57,26,3,70,76320,0,Standard Class
34801514,曼谷自由行首选Blue8#BTSOnNut#New Condo#Pool#Gym#FreeWi-Fi,97397240,Lily,Khlong Toei,13.70336,100.59305,Entire home/apt,800,28,3,2021-05-31,0.07,11,0,577,67200,0,Standard Class
34188198,Privat Home . Condo for long Stayers at Sukhumvit,1966830,Marcel,Khlong Toei,13.70552,100.59734,Entire home/apt,1100,14,3,2019-11-30,0.07,1,0,1125,46200,0,Standard Class
42162504,A12 每客消毒~！on nut-BTS♥室内落地玻璃@ 中文接待 siam centre 20分,262923052,Camila,Khlong Toei,13.70201,100.59159,Entire home/apt,1225,28,3,2020-03-16,0.09,30,0,1018,102900,0,Standard Class
34448799,Nr BTS Thonglor/Cozy and comfortable condo,128943709,Rain,Khlong Toei,13.71552,100.57535,Entire home/apt,1200,28,3,2019-09-05,0.07,26,0,1211,100800,0,Standard Class
762686947667922493,B6 11 Luxury Condo in Heart of Bangkok,174102234,Susan,Khlong Toei,13.72406,100.5651,Entire home/apt,1928,1,3,2022-12-23,3.0,18,3,6,5784,0,First Class
35097161,近Ekkamai BTS/WIFI/中文接待/楼下便利店,145673155,Cora,Khlong Toei,13.71322,100.57906,Entire home/apt,922,3,3,2022-11-21,0.07,26,2,38,8298,0,Standard Class
31324425,Mumu room （near BTS On Nut）,78993147,Timo,Khlong Toei,13.704,100.59196,Entire home/apt,1000,3,3,2020-04-06,0.06,1,0,997,9000,0,Standard Class
31165184,The Attitude @ Sukhumvit 50,4915356,Paan,Khlong Toei,13.70352,100.59382,Entire home/apt,1200,2,3,2022-12-17,0.06,2,1,12,7200,0,Standard Class
31372534,No.1 Modern and Cozy room in the heart of Bangkok,132599239,Ray,Khlong Toei,13.72492,100.57197,Entire home/apt,1200,3,3,2020-01-06,0.07,2,0,1088,10800,0,Standard Class
774531405786833372,T5 03F Amazing Park24pool gym BTS,480534455,Vicky,Khlong Toei,13.7249631,100.5657919,Entire home/apt,1575,1,3,2022-12-27,3.0,14,3,2,4725,0,Business Class
27005081,20 Ppl ~ Entire House #10: 8 bed / 7 bath,180473956,Abe,Khlong Toei,13.72113,100.58154,Entire home/apt,4699,5,3,2022-07-18,0.08,8,1,164,70485,0,Suite Class
24441585,One bedroom condo unit-Sukhumvit 48-Phrakhanong,292635,Sukanya,Khlong Toei,13.71151,100.59477,Entire home/apt,800,90,3,2019-01-16,0.06,2,0,1443,216000,0,Standard Class
34949383,A16 STERILIZED! quiet studio ♥ on nut-BTS ♥7-11,262923052,Camila,Khlong Toei,13.70304,100.59138,Entire home/apt,1042,28,3,2019-08-06,0.07,30,0,1241,87528,0,Standard Class
35099329,Near Ekkamai BTS/WIFI/One Bedroom/Swimming pool,145673155,Cora,Khlong Toei,13.71382,100.58086,Entire home/apt,995,3,3,2022-08-07,0.25,26,3,144,8955,0,Standard Class
23361138,Beautiful room with best view in Center Bangkok,32952783,Thunravee,Khlong Toei,13.70802,100.59365,Entire home/apt,1090,2,3,2018-10-16,0.05,1,0,1535,6540,0,Standard Class
38465551,近Ekkamai BTS高端公寓/楼下便利店/WIFI泳池健身房,145673155,Cora,Khlong Toei,13.71123,100.57937,Entire home/apt,995,3,3,2022-09-20,0.08,26,2,100,8955,0,Standard Class
39097136,The niche mono sukhumvit 50 Bts onnut,109399643,Konkamon,Khlong Toei,13.70346,100.5937,Entire home/apt,730,15,3,2022-11-16,0.08,1,1,43,32850,0,Standard Class
39625461,近BTS/6人2房花园泳池/健身房桑拿室/WiFi/免费停车🅿bkv253,231239852,Aimy,Khlong Toei,13.73433,100.56106,Entire home/apt,1500,90,3,2020-01-24,0.08,19,0,1070,405000,0,Business Class
761879648449788398,Cozy and Spacious BR in Asok near Nana +sky pool!,19213283,Jay,Khlong Toei,13.73511,100.55716,Entire home/apt,1419,1,3,2022-12-20,3.0,7,3,9,4257,0,Business Class
38613309,Cosy Escape @ Sukhumvit 10,21300947,Chiew,Khlong Toei,13.73378,100.55695,Entire home/apt,900,30,3,2022-11-20,0.54,2,3,39,81000,0,Standard Class
39530085,月租v25住6人/网红五星级花园公寓/游泳池健身房桑拿室/免费BTS接送/2室2厅2卫,231239852,Aimy,Khlong Toei,13.71626,100.57588,Entire home/apt,3500,90,3,2020-02-20,0.08,19,0,1043,945000,0,First Class
38863681,BTS new condo 1BR for3. 全新一房公寓，Tesco&onnut BTS,210559448,Cora,Khlong Toei,13.70531,100.59127,Entire home/apt,100000,2,3,2020-06-07,0.08,6,0,935,600000,0,Suite Class
38075274,A21 每客消毒~温馨双人房~泳池健身房WIFI~ON NUT BTS,262923052,Camila,Khlong Toei,13.70368,100.59321,Entire home/apt,1042,28,3,2021-11-22,0.08,30,0,402,87528,0,Standard Class
41157504,sukumvit24/BTS Phrom phong/T21&Emporium/sky pool~5,296659086,Summer,Khlong Toei,13.72748,100.56869,Entire home/apt,1806,2,3,2022-12-17,1.64,22,3,12,10836,0,Business Class
765623508270675619,B5 6 Luxury Condo in Heart of Bangkok,174102234,Susan,Khlong Toei,13.72605,100.56501,Entire home/apt,1599,1,3,2022-12-28,3.0,18,3,1,4797,0,Business Class
40926169,Cozy 1 bed in Sukhumvit (28 sqm. 8FL.),42239335,Kane,Khlong Toei,13.70533,100.5926,Entire home/apt,800,14,3,2022-11-24,0.33,1,3,35,33600,0,Standard Class
37703629,LUXURY 1BED CONDO_BTS PHROM PHONG_MIN 1 MONTH_WIFI,284367031,James N.,Khlong Toei,13.7242,100.57121,Entire home/apt,900,365,3,2022-02-02,0.08,1,2,330,985500,0,Standard Class
36810567,A32 每客消毒~♥on nut-BTS全新舒适公寓!高端健身房&泳池~感受繁忙与安静的曼谷,262923052,Camila,Khlong Toei,13.70506,100.59123,Entire home/apt,1042,28,3,2019-09-01,0.07,30,0,1215,87528,0,Standard Class
35169725,近onnut BTS站/高速WIFI/7-11便利店/15分钟到暹罗广场四面佛&泳池健身房&每客消毒,145673155,Cora,Khlong Toei,13.70462,100.59169,Entire home/apt,876,30,3,2021-11-26,0.07,26,0,398,78840,0,Standard Class
767211258918276214,豪华公寓空中泳池健身房+步行3分钟至BTS Ekkamai+Gateway+商场夜店酒吧,129986395,Ed,Khlong Toei,13.71606,100.58515,Entire home/apt,2109,1,3,2022-12-20,3.0,13,3,9,6327,0,First Class
750412362717761633,New!Near The Grand Palace/ASOK Station/4PPL,201677068,Curry,Khlong Toei,13.7356367,100.5577985,Entire home/apt,3429,1,3,2022-12-25,3.0,228,3,4,10287,0,First Class
39313686,Diamond On Sukhumvit (Nana),298376340,Charged Up,Khlong Toei,13.73377,100.5521,Entire home/apt,1212,1,3,2019-12-03,0.08,1,0,1122,3636,0,Standard Class
45697628,B7 New  Condo Near BTS FreeWi-Fi Swimming pool Gym,97397240,Lily,Khlong Toei,13.70389,100.59352,Entire home/apt,800,28,3,2022-08-30,0.16,11,1,121,67200,0,Standard Class
51950101,2 BedR+2Bath spacious living room in Sukumvit26,2092389,Sirichol,Khlong Toei,13.72699,100.56995,Entire home/apt,2090,20,3,2022-11-25,0.3,7,3,34,125400,0,First Class
46997199,Lovely 1 Bedroom apartment near On Nut,121616900,Gregory,Khlong Toei,13.70613,100.59105,Entire home/apt,550,29,3,2021-11-30,0.15,1,0,394,47850,0,Standard Class
10843085,The Mix Bangkok Phrom Phong,50419626,Yat Tung,Khlong Toei,13.72246,100.56561,Entire home/apt,700,1,3,2017-06-11,0.04,2,0,2027,2100,0,Standard Class
9675428,"Next to BTS Thonglor, Spacious 60SqM, WiFi 50Mbps",10901596,Phatcharadhan (YoU),Khlong Toei,13.72394,100.57782,Entire home/apt,2043,20,3,2019-06-16,0.04,2,0,1292,122580,0,First Class
19083341,"PerFect Home 402 - Sukhumvit 16, Bangkok (Asoke)",60593496,Thongthep,Khlong Toei,13.72639,100.56188,Entire home/apt,8000,1,3,2020-10-04,0.05,3,0,816,24000,0,Suite Class
48180010,The Endless Warming Studio@ASOKE /BTS/Wi-fi/POOL,79624768,Eva,Khlong Toei,13.73886,100.55767,Entire home/apt,2071,2,3,2022-12-13,0.15,44,2,16,12426,0,First Class
46246393,"지하철근처의고급콘도，素坤逸, BTS Thonglor,  二房二卫，游泳池",344327171,Alice,Khlong Toei,13.71649,100.57738,Entire home/apt,2186,3,3,2021-10-31,0.13,40,0,424,19674,0,First Class
50823789,Comfy Condo with Pool/Gym 5min walk BTS Phrakanong,409999802,Guillaume,Khlong Toei,13.71212,100.59272,Entire home/apt,1200,3,3,2022-05-07,0.22,2,2,236,10800,0,Standard Class
52660517,"Rhythm Sukhumvit 50 Condo
35 Sq.m
Fully furnished",192497186,Chonticha,Khlong Toei,13.70553,100.59955,Entire home/apt,1250,30,3,2022-10-09,0.43,1,3,81,112500,0,Standard Class
48046111,"EM Shopping District, BTS Thonglor, two bedroom",264864968,Tricia,Khlong Toei,13.71658,100.57562,Entire home/apt,2746,3,3,2021-03-21,0.13,44,0,648,24714,0,First Class
19336318,"1 Bed + Big pool view, 2 mins walk to BTS Onnut",12096752,Patty,Khlong Toei,13.70518,100.59998,Entire home/apt,1000,30,3,2022-12-01,0.4,1,3,28,90000,0,Standard Class
51812967,Balcony Studio 8mins to ekKamai BTS,416592214,Boss,Khlong Toei,13.71244,100.58596,Entire home/apt,1126,1,3,2022-12-01,0.34,6,3,28,3378,0,Standard Class
23423876,Modern luxury studio 5mins walk to bts Thonglor.,67590979,Nad,Khlong Toei,13.72315,100.57808,Entire home/apt,1850,3,3,2020-01-06,0.05,3,0,1088,16650,0,Business Class
50352006,Thong Lo's stylish 1+ BR (Sukhumvit 36),62075045,Tanapong,Khlong Toei,13.722536,100.577042,Entire home/apt,1450,9,3,2022-02-19,0.21,3,2,313,39150,0,Business Class
21370799,Fully Equipped 1BR Apt/BTS ThongLo/Free Wifi/,24248028,Pat,Khlong Toei,13.7219,100.57643,Entire home/apt,1890,180,3,2018-08-10,0.05,1,0,1602,1020600,0,Business Class
13451554,Luxury1 bed/1min BTS/ fully equipped facilities,75129764,Snaechan,Khlong Toei,13.71487,100.59088,Entire home/apt,1697,2,3,2017-08-03,0.04,1,0,1974,10182,0,Business Class
118118,Pan Dao Condo 5 min from BTS On Nut,596463,Dustin,Khlong Toei,13.70441,100.59968,Entire home/apt,1732,2,3,2013-10-09,0.02,1,0,3368,10392,0,Business Class
771715534159401788,"Breezy Haus in Asoke: Pool, walk to BTS/MRT: 22pax",49539775,Max,Khlong Toei,13.72655,100.56219,Entire home/apt,9571,2,2,2022-12-20,2.0,36,2,9,38284,0,Suite Class
36302105,Next to train station. Convenient and Safe,57085526,Marg,Khlong Toei,13.7216,100.57971,Entire home/apt,900,88,2,2020-12-20,0.06,1,0,739,158400,0,Standard Class
772045791059375480,Nana BTS Spacious 2BR/2Bath W/Balcony Terminal 21,89820474,Ken-Bambu,Khlong Toei,13.739219698355514,100.5526854426799,Entire home/apt,3626,2,2,2022-12-23,2.0,48,2,6,14504,0,First Class
37700205,"2-bedroom flat, great views, close to Bumrungrad",19190090,Michael,Khlong Toei,13.73754,100.55321,Entire home/apt,1212,3,2,2022-12-12,2.0,1,2,17,7272,0,Standard Class
624261568342445563,"Room Bathtub, 150m to Phrompong BTS, FreeTM30",92983236,Maoh Maoh,Khlong Toei,13.72761,100.57172,Entire home/apt,1831,28,2,2022-11-01,0.37,4,2,58,102536,0,Business Class
772084190827041955,Nana BTS Spacious 1BR W/Balcony Asok Terminal 21,89820474,Ken-Bambu,Khlong Toei,13.74081941433966,100.55153772607204,Entire home/apt,1891,2,2,2022-12-19,2.0,48,2,10,7564,0,Business Class
24501045,Cozy Entire Home@Sukhumvit/5Mins walk to onnut BTS,183037434,Yo,Khlong Toei,13.71102,100.59678,Entire home/apt,510,30,2,2022-07-31,0.06,2,1,151,30600,0,Standard Class
730740738609284063,14-BTS Thong Lo free swimming pool and gym,402093105,Hi Gravity,Khlong Toei,13.72246,100.57434,Entire home/apt,1581,7,2,2022-11-01,0.82,45,2,58,22134,0,Business Class
624178225650452729,On Nut/BTS/Sukhumvit/Bangkok/1B Apt./2ppl/Pool/Gym,128943709,Rain,Khlong Toei,13.70397,100.59346,Entire home/apt,1500,7,2,2022-10-14,0.45,26,2,76,21000,0,Business Class
12818249,Sukhumvit-Phakanong Condominiums (100m. to BTS),59999402,Tanakorn,Khlong Toei,13.71361,100.59285,Entire home/apt,800,30,2,2022-12-14,1.67,1,2,15,48000,0,Standard Class
623578116701195068,Newly design unit in low rise condo Sukhumvit 10,21348778,Jakchai,Khlong Toei,13.73727,100.55647,Entire home/apt,2200,7,2,2022-11-28,0.91,2,2,31,30800,0,First Class
37404579,"Plus+！Sukhumvit comfortable 1BR Free pool, gym",13858975,Demo,Khlong Toei,13.70519,100.5931,Entire home/apt,1020,2,2,2020-02-28,0.05,7,0,1035,4080,0,Standard Class
37886423,A13 每客消毒~温馨双人公寓/泳池健身房/近翁聿地铁/交通方便/直达各个区域景点,262923052,Camila,Khlong Toei,13.70315,100.59332,Entire home/apt,971,28,2,2019-10-05,0.05,30,0,1181,54376,0,Standard Class
768804224361945000,B6 32 Luxury Condo in Heart of Bangkok,174102234,Susan,Khlong Toei,13.72395,100.56699,Entire home/apt,1842,1,2,2022-12-23,2.0,18,2,6,3684,0,Business Class
38554765,Luxury Condo BTS Phromphong,65162616,Peerada,Khlong Toei,13.72695,100.56686,Entire home/apt,1500,30,2,2019-10-24,0.05,1,0,1162,90000,0,Business Class
5387208,Luxury  Apartment type 01,11772331,Nantiruj,Khlong Toei,13.73695,100.5547,Entire home/apt,1690,30,2,2017-04-30,0.03,5,0,2069,101400,0,Business Class
726990521738992577,New 2-bedrooms balcony 8mins walk to BTS Ekkamai,416592214,Boss,Khlong Toei,13.71397,100.58606,Entire home/apt,2393,1,2,2022-12-03,0.98,6,2,26,4786,0,First Class
39152659,月租BTS接送/WIFI/4站直达四面佛/海洋馆/T21购物中心/1房 1厅1厨1卫/bkv11,231239852,Aimy,Khlong Toei,13.71822,100.57601,Entire home/apt,680,90,2,2020-01-26,0.05,19,0,1068,122400,0,Standard Class
735254049415872118,15-曼谷市中心豪华温泉酒店公寓 bts thonglo 本地小吃市场免费泳池 健身房,402093105,Hi Gravity,Khlong Toei,13.72007,100.5755,Entire home/apt,1581,3,2,2022-11-01,0.82,45,2,58,9486,0,Business Class
770674771870155974,New! Gateway/ Bangkok University 1BR 2PPL near BTS,314945555,Nana,Khlong Toei,13.7166686,100.5849674,Entire home/apt,2099,1,2,2022-12-20,2.0,49,2,9,4198,0,First Class
735251817177288443,13-Bts thonglo 700m free swimming pool gym,402093105,Hi Gravity,Khlong Toei,13.71874,100.57591,Entire home/apt,1581,7,2,2022-11-01,0.82,45,2,58,22134,0,Business Class
675532899171266098,"78sqm, Large 1 Bdrm, Soi Nana, Near BTS, Free WiFi",343480153,Fufu,Khlong Toei,13.73748,100.55448,Entire home/apt,1298,3,2,2022-11-30,0.75,3,2,29,7788,0,Standard Class
15668994,"The Next Garden Suite, Near BTS On-Nut",101186205,วรวรัย/Jenny,Khlong Toei,13.7182,100.5861,Entire home/apt,1500,1,2,2019-05-08,0.03,1,0,1331,3000,0,Business Class
772199777238137172,Bright Sunset View Studio Loft,29665859,Sirithorn & Felix,Khlong Toei,13.71269,100.59388,Entire home/apt,1247,1,2,2022-12-18,2.0,5,2,11,2494,0,Standard Class
33199204,EKKAMAI BTS丨UPPER DISTRICT丨WIFI 丨POOL AND GYM,158654054,Erica,Khlong Toei,13.71076,100.57945,Entire home/apt,927,3,2,2022-02-08,0.05,27,1,324,5562,0,Standard Class
693162432883529321,Bangkok Service Apartment Near BTS Thong Lo 300m.,375241276,Air Global,Khlong Toei,13.72235,100.57816,Entire home/apt,999,1,2,2022-11-23,0.64,22,2,36,1998,0,Standard Class
22593032,Stunning penthouse,4220372,Thatsaniwan,Khlong Toei,13.73017,100.56165,Entire home/apt,10000,30,2,2022-07-28,0.03,1,1,154,600000,0,Suite Class
26975136,Spacious Studio on Sukhumvit 50,40698085,Kongkom,Khlong Toei,13.70258,100.59208,Entire home/apt,1100,1,2,2019-02-11,0.04,4,0,1417,2200,0,Standard Class
711293791876545739,Spacious 1 BR appt 40 sqm central Sukhumvit,181453003,Cedric,Khlong Toei,13.73534,100.55738,Entire home/apt,9199,1,2,2022-11-07,0.82,9,2,52,18398,0,Suite Class
30081291,"PerFect Home 404-Sukhumvit16,Bangkok(Asoke)",178846375,Kwankamol,Khlong Toei,13.7264,100.56154,Entire home/apt,14000,1,2,2022-09-08,0.05,3,1,112,28000,0,Suite Class
30721534,Designer Studio2 city cente /Full kitchen/BTS/WIFI,219983414,Matta,Khlong Toei,13.72026,100.57526,Entire home/apt,6000,1,2,2022-08-18,0.09,7,1,133,12000,0,Suite Class
715116819229582647,RM02：Ramada Plaza Residence/Sukhumvit Rd/Duplex,275188192,Butler,Khlong Toei,13.7107,100.59302,Entire home/apt,1222,3,2,2022-09-30,0.58,8,2,90,7332,0,Standard Class
735832429543311704,Spacious bedroom with living room at Bangkok-Loft,29665859,Sirithorn & Felix,Khlong Toei,13.71293,100.59195,Entire home/apt,1563,3,2,2022-12-13,1.46,5,2,16,9378,0,Business Class
777056496452986612,曼谷 市中心 Asoke 豪华高层两房  MRT BTS交汇,471859999,Eva,Khlong Toei,13.73652,100.56004,Entire home/apt,6114,1,2,2022-12-17,2.0,3,2,12,12228,0,Suite Class
31578690,CBD Home office/sky swimming pool/2BR/ Monthly,115758511,JSHome Luxury,Khlong Toei,13.72655,100.56587,Entire home/apt,2761,4,2,2022-12-15,1.4,22,2,14,22088,0,First Class
32323544,1BR_ BTS ASOK_SUKHUMVIT SOI 12_TERMINAL21_5MIN_503,2973845,C&C Residences,Khlong Toei,13.73527,100.55911,Entire home/apt,1900,1,2,2022-12-04,0.04,12,1,25,3800,0,Business Class
32731465,Room17th|  ON NUT BTS| Wifi Condo,158654054,Erica,Khlong Toei,13.70509,100.59398,Entire home/apt,776,28,2,2019-05-05,0.04,27,0,1334,43456,0,Standard Class
766285330792896608,Nana BTS Spacious 1BR W/Balcony Asok Terminal 21,89820474,Ken-Bambu,Khlong Toei,13.740721427216782,100.5521291086004,Entire home/apt,2050,2,2,2022-12-10,2.0,48,2,19,8200,0,First Class
35016537,A26 sterilized！quiet studio ♥ on nut-BTS ♥7-11,262923052,Camila,Khlong Toei,13.70387,100.59129,Entire home/apt,1042,28,2,2019-11-18,0.05,30,0,1137,58352,0,Standard Class
773772628992446102,Thong Lor / Sukhumvit Road,487487340,Mauricio,Khlong Toei,13.721483360185076,100.57787625059906,Entire home/apt,1724,1,2,2022-12-11,2.0,3,2,18,3448,0,Business Class
33499270,Symphony Modern Theme❤BTSPhromPhong❤WIFI❤Netflix,111844630,B,Khlong Toei,13.72463,100.56729,Entire home/apt,2118,2,2,2020-03-03,0.04,16,0,1031,8472,0,First Class
783092802312135579,Local生活便利·高层池景房•市区•BTS@ONNUT•夜市#473,66923696,Panda,Khlong Toei,13.71568,100.59049,Entire home/apt,929,1,2,2022-12-25,2.0,48,2,4,1858,0,Standard Class
683705970105689571,New！Sale! On Nut's tallest/loft/ pool/gym/BTS 300m,52161947,Noons,Khlong Toei,13.71004,100.59739,Entire home/apt,1786,1,2,2022-12-07,0.62,99,2,22,3572,0,Business Class
683084098099442471,Bangkok Service Apartments From BTS Thong Lo 300m.,375241276,Air Global,Khlong Toei,13.72039,100.58051,Entire home/apt,999,1,2,2022-12-08,2.0,22,2,21,1998,0,Standard Class
34949034,近onnut BTS站/高速WIFI/7-11便利店/15分钟到暹罗广场四面佛&泳池健身房&每客消毒,145673155,Cora,Khlong Toei,13.70304,100.59342,Entire home/apt,696,30,2,2021-08-19,0.05,26,0,497,41760,0,Standard Class
720951509285009673,Cozy 3 bedrooms entire house with pool Sukhumvit,480459199,Sol,Khlong Toei,13.727394859786385,100.56097094791764,Entire home/apt,7976,1,2,2022-11-14,0.74,1,2,45,15952,0,Suite Class
664134337637303053,2Br@100sqm/300m@BTS/PhromPhong/NetFlix/TM30#AB,5984433,Sunnot,Khlong Toei,13.7265581,100.5674891,Entire home/apt,3463,14,2,2022-12-16,0.72,19,2,13,96964,0,First Class
15317734,LUX APARTMENT RIGHT  IN FRONT OF SKY TRAIN 1 BED,31566655,Saowanit,Khlong Toei,13.71414,100.59092,Entire home/apt,1900,60,2,2017-05-03,0.03,4,0,2066,228000,0,Business Class
34951442,C08 STERILIZED~ EKKAMAI BTS~POOL&GYM&WIFI,262923052,Camila,Khlong Toei,13.71275,100.58007,Entire home/apt,1083,1,2,2022-12-02,0.05,30,1,27,2166,0,Standard Class
34952529,A20 STERILIZED! quiet studio ♥ on nut-BTS ♥7-11,262923052,Camila,Khlong Toei,13.70522,100.5931,Entire home/apt,1042,28,2,2019-07-13,0.05,30,0,1265,58352,0,Standard Class
783697331606131203,Specia offer!Free pool&WIFI-Asok/SukhumvitBTS! 4PP,485536928,Lucas,Khlong Toei,13.7348564,100.5579603,Entire home/apt,3396,1,2,2022-12-21,2.0,4,2,8,6792,0,First Class
35096399,近Ekkamai BTS/WIFI/一房一厅/楼下7-11便利店*每客消毒,145673155,Cora,Khlong Toei,13.71375,100.58069,Entire home/apt,922,3,2,2022-09-12,0.41,26,2,108,5532,0,Standard Class
735236097943535169,New! Gateway/ Bangkok University 1BR 2PPL near BTS,314945555,Nana,Khlong Toei,13.7166686,100.5849674,Entire home/apt,2099,1,2,2022-12-22,0.87,49,2,7,4198,0,First Class
42243678,cozy 1br/500m@BTS E5/Skytop pool/Gym/Youtube/TM30,5984433,Sunnot,Khlong Toei,13.725400924682615,100.5661849975586,Entire home/apt,1558,21,2,2021-12-20,0.08,19,0,374,65436,0,Business Class
557788779845125543,A luxury 41st floor studio in Phrom Phong,111491307,Charnanat,Khlong Toei,13.726286360328013,100.56618400154892,Entire home/apt,1500,1,2,2022-12-19,2.0,1,2,10,3000,0,Business Class
40660504,Vtara一室一厅/地铁站免费接驳车/曼谷中心城区/通罗站bts/泳池健身房/伊卡迈街区/nana圈,162537040,Songnya,Khlong Toei,13.71615,100.57714,Entire home/apt,1350,300,2,2020-02-11,0.05,13,0,1052,810000,0,Business Class
53441419,"Entire unit of 53Sq.m. 1-min Thonglor BTS, Bangkok",1697795,Prasert,Khlong Toei,13.72315900225917,100.57878810976268,Entire home/apt,1118,25,2,2022-12-09,0.3,1,2,20,55900,0,Standard Class
40671587,Moon 09近BTS On nut/花园泳池/健身房/WiFi/机场/商场/市中心/网红,231239852,Aimy,Khlong Toei,13.70752,100.59972,Entire home/apt,600,90,2,2020-01-14,0.05,19,0,1080,108000,0,Standard Class
51675314,❤逛街方便❤曼谷市中心Asok站旁※近T21商场※无边泳池※韩国城※可做饭-742,66923696,Panda,Khlong Toei,13.73745,100.55741,Entire home/apt,3500,1,2,2022-06-02,0.27,48,2,210,7000,0,First Class
51622151,Sky-Pool※Asok&Nana BTS※King bed,66923696,Panda,Khlong Toei,13.73557,100.55884,Entire home/apt,3500,1,2,2022-03-30,0.18,48,2,274,7000,0,First Class
41157557,sukumvit24/BTS Phrom phong/T21&Emporium/sky pool~4,296659086,Summer,Khlong Toei,13.72739,100.56766,Entire home/apt,1919,2,2,2022-08-19,0.35,22,2,132,7676,0,Business Class
54099150,private retreat with nice vibe,185521669,Tim,Khlong Toei,13.70598,100.59711,Entire home/apt,2425,1,2,2022-12-11,0.49,1,2,18,4850,0,First Class
41567771,sukumvit24/BTS Phrom phong/T21&Emporium/sky pool~8,296659086,Summer,Khlong Toei,13.72487,100.56597,Entire home/apt,1832,2,2,2022-12-03,1.07,22,2,26,7328,0,Business Class
43232084,素坤逸私人studio/泳池/健身房/步行BTS/零距离商场/美食聚集地/中英/赠送口罩,264864968,Tricia,Khlong Toei,13.70406,100.59366,Entire home/apt,900,30,2,2021-12-02,0.09,44,0,392,54000,0,Standard Class
759916486406528660,全新·Local生活便利·高层池景房•市区•BTS@ONNUT•可做饭•近莲花超市夜市B#434,66923696,Panda,Khlong Toei,13.71387,100.59207,Entire home/apt,1299,1,2,2022-12-13,2.0,48,2,16,2598,0,Standard Class
591027224706885560,7mins walk to BTS Thonglor; easy access 1-bedroom,55597452,Kuvera,Khlong Toei,13.721666,100.576874,Entire home/apt,1750,7,2,2022-11-13,0.48,3,2,46,24500,0,Business Class
740314168136760531,Nana BTS Spacious 1BR W/Balcony Asok Terminal 21,89820474,Ken-Bambu,Khlong Toei,13.739965964006494,100.55282084998764,Entire home/apt,1850,2,2,2022-12-24,2.0,48,2,5,7400,0,Business Class
41523555,Quite Oasis with private rooftop,67922528,Sebastien,Khlong Toei,13.70822,100.59287,Entire home/apt,2533,28,2,2020-01-31,0.06,1,0,1063,141848,0,First Class
41221421,Exquisite Art and One-Bedroom Apartment,128943709,Rain,Khlong Toei,13.70513,100.59219,Entire home/apt,1500,7,2,2021-07-18,0.06,26,0,529,21000,0,Business Class
560449974606586821,Vibrant Studio one bedroom with pool near park,52356055,Warinya,Khlong Toei,13.737374,100.553612,Entire home/apt,870,3,2,2022-11-06,0.8,2,2,53,5220,0,Standard Class
589552812515129128,曼谷中心泰式风格古典一房公寓/ 靠近mrt皇后中心站/城市公园景观,18699637,Wilson,Khlong Toei,13.72326,100.56213,Entire home/apt,1357,28,2,2022-12-02,0.33,29,2,27,75992,0,Business Class
767764859353444538,New! Gateway/ Bangkok University 1BR 2PPL near BTS,52161947,Noons,Khlong Toei,13.7168468,100.5847812,Entire home/apt,2099,1,2,2022-12-15,2.0,99,2,14,4198,0,First Class
41514018,C04大都会C218/38 · 近Ekkamai BTS高端公寓/楼下便利店/WIFI泳池健身房,145673155,Cora,Khlong Toei,13.71256,100.57974,Entire home/apt,995,3,2,2022-12-09,0.06,26,1,20,5970,0,Standard Class
42779548,Modern + naturally lit 1 bdrm apt in heart of BKK!,62939640,Rawinthira,Khlong Toei,13.74168300628662,100.5533676147461,Entire home/apt,800,90,2,2022-11-05,0.3,2,2,54,144000,0,Standard Class
